AÑO,MES,UBIGEO_HECHO,DPTO_HECHO,PROV_HECHO,DIST_HECHO,SEXO,RANGO_EDAD,NACIONALIDAD,CANTIDAD
2025,7,130101,LA LIBERTAD,TRUJILLO,TRUJILLO,M,30-59 AÑOS,VENEZUELA,1
2025,5,200114,PIURA,PIURA,TAMBO GRANDE,F,12-17 AÑOS,PERÚ,2
2025,5,150140,LIMA METROPOLITANA,LIMA,SANTIAGO DE SURCO,F,12-17 AÑOS,PERÚ,5
2025,8,80901,CUSCO,LA CONVENCION,SANTA ANA,M,60 A MAS AÑOS,PERÚ,3
2025,1,221001,SAN MARTÍN,TOCACHE,TOCACHE,F,12-17 AÑOS,PERÚ,1
2025,8,150101,LIMA METROPOLITANA,LIMA,LIMA,F,12-17 AÑOS,VENEZUELA,2
2025,3,40802,AREQUIPA,LA UNION,ALCA,M,30-59 AÑOS,PERÚ,1
2025,9,211002,PUNO,SAN ANTONIO DE PUTINA,ANANEA,M,18-29 AÑOS,PERÚ,1
2025,1,131202,LA LIBERTAD,VIRU,CHAO,F,12-17 AÑOS,PERÚ,5
2025,6,80901,CUSCO,LA CONVENCION,SANTA ANA,F,12-17 AÑOS,PERÚ,1
2025,7,110501,ICA,PISCO,PISCO,M,12-17 AÑOS,PERÚ,1
2025,1,150130,LIMA METROPOLITANA,LIMA,SAN BORJA,M,30-59 AÑOS,PERÚ,1
2025,5,80101,CUSCO,CUSCO,CUSCO,M,30-59 AÑOS,PERÚ,4
2025,10,40110,AREQUIPA,AREQUIPA,MIRAFLORES,F,30-59 AÑOS,PERÚ,1
2025,3,140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,M,30-59 AÑOS,PERÚ,1
2025,4,150128,LIMA METROPOLITANA,LIMA,RIMAC,M,12-17 AÑOS,PERÚ,2
2025,9,100601,HUÁNUCO,LEONCIO PRADO,RUPA-RUPA,M,18-29 AÑOS,PERÚ,1
2025,8,50507,AYACUCHO,LA MAR,SANTA ROSA,F,18-29 AÑOS,PERÚ,1
2025,4,150130,LIMA METROPOLITANA,LIMA,SAN BORJA,F,18-29 AÑOS,PERÚ,1
2025,7,130102,LA LIBERTAD,TRUJILLO,EL PORVENIR,M,12-17 AÑOS,PERÚ,1
2025,1,20301,ÁNCASH,ANTONIO RAYMONDI,LLAMELLIN,F,12-17 AÑOS,PERÚ,1
2025,8,60201,CAJAMARCA,CAJABAMBA,CAJABAMBA,F,30-59 AÑOS,PERÚ,1
2025,4,10601,AMAZONAS,RODRIGUEZ DE MENDOZA,SAN NICOLAS,F,12-17 AÑOS,PERÚ,1
2025,8,250101,UCAYALI,CORONEL PORTILLO,CALLERIA,F,12-17 AÑOS,PERÚ,3
2025,6,150135,LIMA METROPOLITANA,LIMA,SAN MARTIN DE PORRES,F,12-17 AÑOS,VENEZUELA,2
2025,8,120121,JUNÍN,HUANCAYO,HUAYUCACHI,F,30-59 AÑOS,PERÚ,1
2025,5,80102,CUSCO,CUSCO,CCORCA,M,30-59 AÑOS,PERÚ,1
2025,2,150130,LIMA METROPOLITANA,LIMA,SAN BORJA,M,60 A MAS AÑOS,PERÚ,2
2025,6,210101,PUNO,PUNO,PUNO,M,12-17 AÑOS,PERÚ,5
2025,3,60301,CAJAMARCA,CELENDIN,CELENDIN,F,18-29 AÑOS,PERÚ,1
2025,1,160108,LORETO,MAYNAS,PUNCHANA,F,18-29 AÑOS,PERÚ,2
2025,8,200601,PIURA,SULLANA,SULLANA,M,12-17 AÑOS,VENEZUELA,1
2025,1,70106,CALLAO,CALLAO,VENTANILLA,F,18-29 AÑOS,PERÚ,3
2025,1,240101,TUMBES,TUMBES,TUMBES,M,12-17 AÑOS,PERÚ,2
2025,9,180301,MOQUEGUA,ILO,ILO,M,60 A MAS AÑOS,PERÚ,1
2025,2,140308,LAMBAYEQUE,LAMBAYEQUE,OLMOS,M,12-17 AÑOS,PERÚ,2
2025,5,80301,CUSCO,ANTA,ANTA,F,12-17 AÑOS,PERÚ,1
2025,8,140112,LAMBAYEQUE,CHICLAYO,PIMENTEL,M,18-29 AÑOS,PERÚ,1
2025,5,230101,TACNA,TACNA,TACNA,F,12-17 AÑOS,PERÚ,1
2025,1,80205,CUSCO,ACOMAYO,POMACANCHI,F,18-29 AÑOS,PERÚ,1
2025,1,211101,PUNO,SAN ROMAN,JULIACA,F,18-29 AÑOS,PERÚ,10
2025,2,150135,LIMA METROPOLITANA,LIMA,SAN MARTIN DE PORRES,M,0-5 AÑOS,PERÚ,2
2025,1,100901,HUÁNUCO,PUERTO INCA,PUERTO INCA,M,18-29 AÑOS,PERÚ,1
2025,8,80104,CUSCO,CUSCO,SAN JERONIMO,M,60 A MAS AÑOS,PERÚ,1
2025,1,150102,LIMA METROPOLITANA,LIMA,ANCON,M,30-59 AÑOS,PERÚ,1
2025,5,200101,PIURA,PIURA,PIURA,F,12-17 AÑOS,PERÚ,6
2025,7,40128,AREQUIPA,AREQUIPA,YURA,F,18-29 AÑOS,PERÚ,1
2025,3,200104,PIURA,PIURA,CASTILLA,F,12-17 AÑOS,PERÚ,4
2025,7,40103,AREQUIPA,AREQUIPA,CAYMA,M,18-29 AÑOS,PERÚ,1
2025,5,130105,LA LIBERTAD,TRUJILLO,LA ESPERANZA,M,30-59 AÑOS,PERÚ,1
2025,10,140306,LAMBAYEQUE,LAMBAYEQUE,MORROPE,M,12-17 AÑOS,PERÚ,1
2025,2,40501,AREQUIPA,CAYLLOMA,CHIVAY,M,12-17 AÑOS,PERÚ,1
2025,6,150118,LIMA METROPOLITANA,LIMA,LURIGANCHO - CHOSICA,F,60 A MAS AÑOS,PERÚ,4
2025,7,80801,CUSCO,ESPINAR,ESPINAR,F,0-5 AÑOS,PERÚ,1
2025,7,110304,ICA,NAZCA,MARCONA,F,30-59 AÑOS,PERÚ,1
2025,8,130105,LA LIBERTAD,TRUJILLO,LA ESPERANZA,M,60 A MAS AÑOS,PERÚ,1
2025,10,40128,AREQUIPA,AREQUIPA,YURA,M,12-17 AÑOS,PERÚ,1
2025,10,150806,REGIÓN LIMA,HUAURA,HUAURA,M,30-59 AÑOS,PERÚ,1
2025,7,40108,AREQUIPA,AREQUIPA,LA JOYA,F,60 A MAS AÑOS,PERÚ,1
2025,7,120305,JUNÍN,CHANCHAMAYO,SAN RAMON,M,60 A MAS AÑOS,PERÚ,1
2025,6,120114,JUNÍN,HUANCAYO,EL TAMBO,M,60 A MAS AÑOS,PERÚ,1
2025,10,240103,TUMBES,TUMBES,LA CRUZ,M,12-17 AÑOS,PERÚ,1
2025,3,150132,LIMA METROPOLITANA,LIMA,SAN JUAN DE LURIGANCHO,F,18-29 AÑOS,PERÚ,8
2025,8,40110,AREQUIPA,AREQUIPA,MIRAFLORES,F,12-17 AÑOS,PERÚ,2
2025,3,220506,SAN MARTÍN,LAMAS,PINTO RECODO,F,12-17 AÑOS,PERÚ,1
2025,5,150101,LIMA METROPOLITANA,LIMA,LIMA,M,18-29 AÑOS,PERÚ,8
2025,10,40103,AREQUIPA,AREQUIPA,CAYMA,F,12-17 AÑOS,PERÚ,1
2025,6,110207,ICA,CHINCHA,PUEBLO NUEVO,M,30-59 AÑOS,PERÚ,1
2025,4,50101,AYACUCHO,HUAMANGA,AYACUCHO,F,12-17 AÑOS,PERÚ,1
2025,2,100102,HUÁNUCO,HUANUCO,AMARILIS,F,18-29 AÑOS,PERÚ,1
2025,4,150509,REGIÓN LIMA,CAÑETE,MALA,M,18-29 AÑOS,PERÚ,1
2025,10,210608,PUNO,HUANCANE,VILQUE CHICO,F,12-17 AÑOS,PERÚ,1
2025,6,150141,LIMA METROPOLITANA,LIMA,SURQUILLO,F,18-29 AÑOS,PERÚ,1
2025,10,160109,LORETO,MAYNAS,PUTUMAYO,M,18-29 AÑOS,PERÚ,1
2025,2,140106,LAMBAYEQUE,CHICLAYO,LA VICTORIA,F,12-17 AÑOS,PERÚ,4
2025,1,150108,LIMA METROPOLITANA,LIMA,CHORRILLOS,M,12-17 AÑOS,PERÚ,7
2025,10,150130,LIMA METROPOLITANA,LIMA,SAN BORJA,F,30-59 AÑOS,PERÚ,1
2025,10,221001,SAN MARTÍN,TOCACHE,TOCACHE,M,12-17 AÑOS,PERÚ,1
2025,9,150101,LIMA METROPOLITANA,LIMA,LIMA,M,12-17 AÑOS,PERÚ,3
2025,2,21801,ÁNCASH,SANTA,CHIMBOTE,F,12-17 AÑOS,PERÚ,5
2025,10,131202,LA LIBERTAD,VIRU,CHAO,M,12-17 AÑOS,PERÚ,1
2025,3,150115,LIMA METROPOLITANA,LIMA,LA VICTORIA,M,30-59 AÑOS,PERÚ,3
2025,8,50101,AYACUCHO,HUAMANGA,AYACUCHO,F,18-29 AÑOS,PERÚ,1
2025,10,40107,AREQUIPA,AREQUIPA,JACOBO HUNTER,F,18-29 AÑOS,PERÚ,2
2025,1,10109,AMAZONAS,CHACHAPOYAS,LA JALCA,F,12-17 AÑOS,PERÚ,1
2025,7,30104,APURIMAC,ABANCAY,CURAHUASI,M,12-17 AÑOS,PERÚ,1
2025,6,150125,LIMA METROPOLITANA,LIMA,PUENTE PIEDRA,M,12-17 AÑOS,PERÚ,5
2025,1,190307,PASCO,OXAPAMPA,VILLA RICA,M,18-29 AÑOS,PERÚ,1
2025,1,150605,REGIÓN LIMA,HUARAL,CHANCAY,F,60 A MAS AÑOS,PERÚ,1
2025,10,211101,PUNO,SAN ROMAN,JULIACA,F,60 A MAS AÑOS,PERÚ,1
2025,2,110207,ICA,CHINCHA,PUEBLO NUEVO,M,12-17 AÑOS,PERÚ,2
2025,9,230105,TACNA,TACNA,INCLAN,M,30-59 AÑOS,PERÚ,1
2025,8,50203,AYACUCHO,CANGALLO,LOS MOROCHUCOS,M,12-17 AÑOS,PERÚ,1
2025,5,81303,CUSCO,URUBAMBA,HUAYLLABAMBA,F,18-29 AÑOS,PERÚ,1
2025,7,211105,PUNO,SAN ROMAN,SAN MIGUEL,M,12-17 AÑOS,PERÚ,1
2025,1,150122,LIMA METROPOLITANA,LIMA,MIRAFLORES,M,12-17 AÑOS,PERÚ,1
2025,1,150103,LIMA METROPOLITANA,LIMA,ATE,M,12-17 AÑOS,PERÚ,5
2025,2,60802,CAJAMARCA,JAEN,BELLAVISTA,F,12-17 AÑOS,PERÚ,1
2025,1,210201,PUNO,AZANGARO,AZANGARO,F,12-17 AÑOS,PERÚ,1
2025,5,150122,LIMA METROPOLITANA,LIMA,MIRAFLORES,M,30-59 AÑOS,REINO UNIDO,1
2025,8,40123,AREQUIPA,AREQUIPA,TIABAYA,F,18-29 AÑOS,PERÚ,1
2025,8,40701,AREQUIPA,ISLAY,MOLLENDO,M,60 A MAS AÑOS,PERÚ,1
2025,10,20105,ÁNCASH,HUARAZ,INDEPENDENCIA,M,12-17 AÑOS,PERÚ,1
2025,6,100101,HUÁNUCO,HUANUCO,HUANUCO,F,18-29 AÑOS,PERÚ,2
2025,1,220910,SAN MARTÍN,SAN MARTIN,MORALES,M,18-29 AÑOS,PERÚ,1
2025,1,80107,CUSCO,CUSCO,SAYLLA,M,12-17 AÑOS,PERÚ,1
2025,6,40109,AREQUIPA,AREQUIPA,MARIANO MELGAR,F,0-5 AÑOS,PERÚ,1
2025,7,90101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,F,12-17 AÑOS,PERÚ,6
2025,3,150126,LIMA METROPOLITANA,LIMA,PUNTA HERMOSA,F,18-29 AÑOS,PERÚ,1
2025,3,250107,UCAYALI,CORONEL PORTILLO,MANANTAY,M,30-59 AÑOS,PERÚ,1
2025,8,160101,LORETO,MAYNAS,IQUITOS,F,12-17 AÑOS,PERÚ,1
2025,10,150106,LIMA METROPOLITANA,LIMA,CARABAYLLO,M,30-59 AÑOS,PERÚ,2
2025,4,150133,LIMA METROPOLITANA,LIMA,SAN JUAN DE MIRAFLORES,M,60 A MAS AÑOS,PERÚ,3
2025,8,150116,LIMA METROPOLITANA,LIMA,LINCE,M,60 A MAS AÑOS,PERÚ,1
2025,10,150136,LIMA METROPOLITANA,LIMA,SAN MIGUEL,M,12-17 AÑOS,PERÚ,2
2025,3,210407,PUNO,CHUCUITO,ZEPITA,M,60 A MAS AÑOS,PERÚ,1
2025,9,120114,JUNÍN,HUANCAYO,EL TAMBO,M,18-29 AÑOS,PERÚ,1
2025,7,60801,CAJAMARCA,JAEN,JAEN,M,30-59 AÑOS,PERÚ,1
2025,2,110505,ICA,PISCO,PARACAS,F,18-29 AÑOS,PERÚ,1
2025,7,150201,REGIÓN LIMA,BARRANCA,BARRANCA,M,18-29 AÑOS,PERÚ,1
2025,6,150140,LIMA METROPOLITANA,LIMA,SANTIAGO DE SURCO,M,60 A MAS AÑOS,PERÚ,1
2025,2,80106,CUSCO,CUSCO,SANTIAGO,F,30-59 AÑOS,PERÚ,1
2025,1,150106,LIMA METROPOLITANA,LIMA,CARABAYLLO,M,6-11 AÑOS,PERÚ,1
2025,9,210406,PUNO,CHUCUITO,POMATA,F,30-59 AÑOS,PERÚ,1
2025,7,20112,ÁNCASH,HUARAZ,TARICA,F,12-17 AÑOS,PERÚ,1
2025,10,210601,PUNO,HUANCANE,HUANCANE,F,12-17 AÑOS,PERÚ,1
2025,4,100102,HUÁNUCO,HUANUCO,AMARILIS,F,12-17 AÑOS,PERÚ,6
2025,3,150101,LIMA METROPOLITANA,LIMA,LIMA,M,12-17 AÑOS,PERÚ,3
2025,8,21801,ÁNCASH,SANTA,CHIMBOTE,F,12-17 AÑOS,PERÚ,5
2025,4,210407,PUNO,CHUCUITO,ZEPITA,F,12-17 AÑOS,PERÚ,1
2025,5,140307,LAMBAYEQUE,LAMBAYEQUE,MOTUPE,F,12-17 AÑOS,PERÚ,1
2025,9,150115,LIMA METROPOLITANA,LIMA,LA VICTORIA,M,30-59 AÑOS,PERÚ,4
2025,2,120107,JUNÍN,HUANCAYO,CHILCA,M,60 A MAS AÑOS,PERÚ,1
2025,8,140106,LAMBAYEQUE,CHICLAYO,LA VICTORIA,F,12-17 AÑOS,PERÚ,6
2025,7,150116,LIMA METROPOLITANA,LIMA,LINCE,F,12-17 AÑOS,PERÚ,1
2025,5,150132,LIMA METROPOLITANA,LIMA,SAN JUAN DE LURIGANCHO,F,12-17 AÑOS,PERÚ,15
2025,8,200801,PIURA,SECHURA,SECHURA,F,18-29 AÑOS,PERÚ,1
2025,10,110112,ICA,ICA,SUBTANJALLA,F,18-29 AÑOS,PERÚ,1
2025,5,150135,LIMA METROPOLITANA,LIMA,SAN MARTIN DE PORRES,F,60 A MAS AÑOS,PERÚ,2
2025,1,140306,LAMBAYEQUE,LAMBAYEQUE,MORROPE,F,12-17 AÑOS,PERÚ,1
2025,3,200303,PIURA,HUANCABAMBA,EL CARMEN DE LA FRONTERA,M,30-59 AÑOS,PERÚ,1
2025,8,110110,ICA,ICA,SAN JUAN BAUTISTA,M,30-59 AÑOS,PERÚ,1
2025,8,130101,LA LIBERTAD,TRUJILLO,TRUJILLO,F,18-29 AÑOS,PERÚ,2
2025,7,80108,CUSCO,CUSCO,WANCHAQ,F,18-29 AÑOS,PERÚ,1
2025,3,120203,JUNÍN,CONCEPCION,ANDAMARCA,F,12-17 AÑOS,PERÚ,1
2025,7,250304,UCAYALI,PADRE ABAD,NESHUYA,M,60 A MAS AÑOS,PERÚ,1
2025,10,150132,LIMA METROPOLITANA,LIMA,SAN JUAN DE LURIGANCHO,F,60 A MAS AÑOS,PERÚ,6
2025,1,211105,PUNO,SAN ROMAN,SAN MIGUEL,M,12-17 AÑOS,PERÚ,1
2025,10,130105,LA LIBERTAD,TRUJILLO,LA ESPERANZA,F,18-29 AÑOS,PERÚ,2
2025,3,140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,M,60 A MAS AÑOS,PERÚ,1
2025,6,50101,AYACUCHO,HUAMANGA,AYACUCHO,F,30-59 AÑOS,PERÚ,1
2025,8,100110,HUÁNUCO,HUANUCO,YARUMAYO,F,12-17 AÑOS,PERÚ,1
2025,8,210101,PUNO,PUNO,PUNO,F,0-5 AÑOS,PERÚ,1
2025,5,150118,LIMA METROPOLITANA,LIMA,LURIGANCHO - CHOSICA,F,18-29 AÑOS,VENEZUELA,1
2025,6,120501,JUNÍN,JUNIN,JUNIN,M,30-59 AÑOS,PERÚ,1
2025,7,150103,LIMA METROPOLITANA,LIMA,ATE,M,12-17 AÑOS,PERÚ,3
2025,6,81204,CUSCO,QUISPICANCHI,CCARHUAYO,M,30-59 AÑOS,PERÚ,1
2025,6,80106,CUSCO,CUSCO,SANTIAGO,F,18-29 AÑOS,PERÚ,1
2025,1,21702,ÁNCASH,RECUAY,CATAC,F,18-29 AÑOS,PERÚ,1
2025,3,250102,UCAYALI,CORONEL PORTILLO,CAMPOVERDE,M,6-11 AÑOS,PERÚ,1
2025,3,210101,PUNO,PUNO,PUNO,M,6-11 AÑOS,PERÚ,1
2025,6,150137,LIMA METROPOLITANA,LIMA,SANTA ANITA,M,12-17 AÑOS,PERÚ,3
2025,9,100905,HUÁNUCO,PUERTO INCA,YUYAPICHIS,F,12-17 AÑOS,PERÚ,1
2025,4,110201,ICA,CHINCHA,CHINCHA ALTA,F,12-17 AÑOS,PERÚ,1
2025,4,150124,LIMA METROPOLITANA,LIMA,PUCUSANA,M,,COLOMBIA,1
2025,9,140301,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,M,18-29 AÑOS,PERÚ,1
2025,5,21101,ÁNCASH,HUARMEY,HUARMEY,F,12-17 AÑOS,PERÚ,1
2025,10,80303,CUSCO,ANTA,CACHIMAYO,F,12-17 AÑOS,PERÚ,1
2025,8,150143,LIMA METROPOLITANA,LIMA,VILLA MARIA DEL TRIUNFO,F,12-17 AÑOS,PERÚ,13
2025,1,220102,SAN MARTÍN,MOYOBAMBA,CALZADA,F,12-17 AÑOS,PERÚ,1
2025,4,150142,LIMA METROPOLITANA,LIMA,VILLA EL SALVADOR,F,18-29 AÑOS,PERÚ,5
2025,4,120107,JUNÍN,HUANCAYO,CHILCA,M,60 A MAS AÑOS,PERÚ,1
2025,5,150101,LIMA METROPOLITANA,LIMA,LIMA,M,12-17 AÑOS,PERÚ,6
2025,3,150132,LIMA METROPOLITANA,LIMA,SAN JUAN DE LURIGANCHO,F,12-17 AÑOS,PERÚ,17
2025,2,100102,HUÁNUCO,HUANUCO,AMARILIS,F,12-17 AÑOS,PERÚ,8
2025,6,21809,ÁNCASH,SANTA,NUEVO CHIMBOTE,F,12-17 AÑOS,PERÚ,2
2025,4,81101,CUSCO,PAUCARTAMBO,PAUCARTAMBO,M,60 A MAS AÑOS,PERÚ,1
2025,7,140306,LAMBAYEQUE,LAMBAYEQUE,MORROPE,F,12-17 AÑOS,PERÚ,3
2025,4,150509,REGIÓN LIMA,CAÑETE,MALA,M,12-17 AÑOS,PERÚ,1
2025,6,150101,LIMA METROPOLITANA,LIMA,LIMA,M,60 A MAS AÑOS,PERÚ,4
2025,8,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,M,12-17 AÑOS,PERÚ,2
2025,7,221002,SAN MARTÍN,TOCACHE,NUEVO PROGRESO,F,18-29 AÑOS,PERÚ,1
2025,3,150135,LIMA METROPOLITANA,LIMA,SAN MARTIN DE PORRES,F,60 A MAS AÑOS,PERÚ,1
2025,4,50101,AYACUCHO,HUAMANGA,AYACUCHO,F,18-29 AÑOS,PERÚ,1
2025,10,120121,JUNÍN,HUANCAYO,HUAYUCACHI,F,18-29 AÑOS,PERÚ,1
2025,6,21201,ÁNCASH,HUAYLAS,CARAZ,F,12-17 AÑOS,PERÚ,3
2025,2,150108,LIMA METROPOLITANA,LIMA,CHORRILLOS,F,60 A MAS AÑOS,PERÚ,1
2025,1,150116,LIMA METROPOLITANA,LIMA,LINCE,F,12-17 AÑOS,PERÚ,1
2025,1,70101,CALLAO,CALLAO,CALLAO,F,30-59 AÑOS,ALEMANIA,1
2025,3,140307,LAMBAYEQUE,LAMBAYEQUE,MOTUPE,F,12-17 AÑOS,PERÚ,3
2025,9,70103,CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO,M,30-59 AÑOS,PERÚ,1
2025,3,120604,JUNÍN,SATIPO,MAZAMARI,M,30-59 AÑOS,PERÚ,2
2025,7,150115,LIMA METROPOLITANA,LIMA,LA VICTORIA,M,18-29 AÑOS,PERÚ,1
2025,2,130101,LA LIBERTAD,TRUJILLO,TRUJILLO,F,18-29 AÑOS,PERÚ,1
2025,10,80101,CUSCO,CUSCO,CUSCO,F,18-29 AÑOS,PERÚ,1
2025,9,140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,M,60 A MAS AÑOS,PERÚ,1
2025,6,150135,LIMA METROPOLITANA,LIMA,SAN MARTIN DE PORRES,F,12-17 AÑOS,PERÚ,14
2025,4,200501,PIURA,PAITA,PAITA,F,12-17 AÑOS,PERÚ,1
2025,1,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,M,60 A MAS AÑOS,PERÚ,1
2025,9,140103,LAMBAYEQUE,CHICLAYO,ETEN,M,12-17 AÑOS,PERÚ,1
2025,10,110508,ICA,PISCO,TUPAC AMARU INCA,F,12-17 AÑOS,PERÚ,1
2025,1,100904,HUÁNUCO,PUERTO INCA,TOURNAVISTA,F,18-29 AÑOS,PERÚ,1
2025,9,60902,CAJAMARCA,SAN IGNACIO,CHIRINOS,M,12-17 AÑOS,PERÚ,1
2025,6,200701,PIURA,TALARA,PARIÑAS,F,12-17 AÑOS,PERÚ,4
2025,10,150107,LIMA METROPOLITANA,LIMA,CHACLACAYO,F,60 A MAS AÑOS,PERÚ,1
2025,2,21601,ÁNCASH,POMABAMBA,POMABAMBA,F,0-5 AÑOS,PERÚ,1
2025,5,120125,JUNÍN,HUANCAYO,PILCOMAYO,F,12-17 AÑOS,PERÚ,1
2025,7,230108,TACNA,TACNA,POCOLLAY,F,30-59 AÑOS,PERÚ,1
2025,10,40520,AREQUIPA,CAYLLOMA,MAJES,F,18-29 AÑOS,PERÚ,1
2025,6,50301,AYACUCHO,HUANCA SANCOS,SANCOS,M,12-17 AÑOS,PERÚ,1
2025,2,150136,LIMA METROPOLITANA,LIMA,SAN MIGUEL,F,18-29 AÑOS,PERÚ,1
2025,10,150137,LIMA METROPOLITANA,LIMA,SANTA ANITA,F,30-59 AÑOS,PERÚ,4
2025,3,160108,LORETO,MAYNAS,PUNCHANA,M,18-29 AÑOS,PERÚ,1
2025,6,140311,LAMBAYEQUE,LAMBAYEQUE,SAN JOSE,M,18-29 AÑOS,PERÚ,1
2025,4,60701,CAJAMARCA,HUALGAYOC,BAMBAMARCA,F,12-17 AÑOS,PERÚ,3
2025,7,230101,TACNA,TACNA,TACNA,M,12-17 AÑOS,PERÚ,1
2025,4,150514,REGIÓN LIMA,CAÑETE,SAN LUIS,F,12-17 AÑOS,PERÚ,1
2025,4,100111,HUÁNUCO,HUANUCO,PILLCO MARCA,F,12-17 AÑOS,PERÚ,2
2025,9,190103,PASCO,PASCO,HUARIACA,M,12-17 AÑOS,PERÚ,1
2025,3,70106,CALLAO,CALLAO,VENTANILLA,M,18-29 AÑOS,PERÚ,1
2025,3,40102,AREQUIPA,AREQUIPA,ALTO SELVA ALEGRE,F,30-59 AÑOS,PERÚ,1
2025,3,211101,PUNO,SAN ROMAN,JULIACA,M,18-29 AÑOS,PERÚ,3
2025,1,140116,LAMBAYEQUE,CHICLAYO,CAYALTI,F,18-29 AÑOS,PERÚ,1
2025,3,240101,TUMBES,TUMBES,TUMBES,F,12-17 AÑOS,PERÚ,3
2025,2,150125,LIMA METROPOLITANA,LIMA,PUENTE PIEDRA,M,60 A MAS AÑOS,VENEZUELA,1
2025,7,140205,LAMBAYEQUE,FERREÑAFE,PITIPO,F,12-17 AÑOS,PERÚ,1
2025,2,150141,LIMA METROPOLITANA,LIMA,SURQUILLO,F,30-59 AÑOS,PERÚ,1
2025,2,130101,LA LIBERTAD,TRUJILLO,TRUJILLO,F,60 A MAS AÑOS,PERÚ,2
2025,6,50509,AYACUCHO,LA MAR,PALMAPAMPA,F,12-17 AÑOS,PERÚ,1
2025,5,20501,ÁNCASH,BOLOGNESI,CHIQUIAN,M,30-59 AÑOS,PERÚ,1
2025,1,150110,LIMA METROPOLITANA,LIMA,COMAS,M,6-11 AÑOS,PERÚ,1
2025,6,150113,LIMA METROPOLITANA,LIMA,JESUS MARIA,M,30-59 AÑOS,PERÚ,2
2025,10,60801,CAJAMARCA,JAEN,JAEN,F,6-11 AÑOS,PERÚ,1
2025,4,80106,CUSCO,CUSCO,SANTIAGO,M,30-59 AÑOS,PERÚ,7
2025,7,150106,LIMA METROPOLITANA,LIMA,CARABAYLLO,F,6-11 AÑOS,PERÚ,1
2025,6,150142,LIMA METROPOLITANA,LIMA,VILLA EL SALVADOR,M,30-59 AÑOS,PERÚ,4
2025,3,120902,JUNÍN,CHUPACA,AHUAC,F,12-17 AÑOS,PERÚ,1
2025,5,180101,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,F,12-17 AÑOS,PERÚ,2
2025,10,30109,APURIMAC,ABANCAY,TAMBURCO,M,12-17 AÑOS,PERÚ,1
2025,10,150110,LIMA METROPOLITANA,LIMA,COMAS,M,30-59 AÑOS,PERÚ,4
2025,8,250105,UCAYALI,CORONEL PORTILLO,YARINACOCHA,F,12-17 AÑOS,PERÚ,2
2025,8,120606,JUNÍN,SATIPO,PANGOA,F,12-17 AÑOS,PERÚ,4
2025,1,150201,REGIÓN LIMA,BARRANCA,BARRANCA,F,18-29 AÑOS,PERÚ,1
2025,8,150133,LIMA METROPOLITANA,LIMA,SAN JUAN DE MIRAFLORES,F,18-29 AÑOS,PERÚ,1
2025,1,60801,CAJAMARCA,JAEN,JAEN,F,30-59 AÑOS,PERÚ,1
2025,10,100111,HUÁNUCO,HUANUCO,PILLCO MARCA,F,18-29 AÑOS,PERÚ,1
2025,7,80107,CUSCO,CUSCO,SAYLLA,F,12-17 AÑOS,PERÚ,2
2025,6,80904,CUSCO,LA CONVENCION,MARANURA,M,12-17 AÑOS,PERÚ,1
2025,8,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,M,30-59 AÑOS,PERÚ,4
2025,10,210101,PUNO,PUNO,PUNO,F,18-29 AÑOS,PERÚ,1
2025,3,240301,TUMBES,ZARUMILLA,ZARUMILLA,F,30-59 AÑOS,PERÚ,1
2025,2,140102,LAMBAYEQUE,CHICLAYO,CHONGOYAPE,M,30-59 AÑOS,PERÚ,1
2025,4,110106,ICA,ICA,PARCONA,F,30-59 AÑOS,PERÚ,1
2025,7,70101,CALLAO,CALLAO,CALLAO,M,60 A MAS AÑOS,PERÚ,4
2025,8,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,M,12-17 AÑOS,PERÚ,1
2025,5,100101,HUÁNUCO,HUANUCO,HUANUCO,M,12-17 AÑOS,PERÚ,1
2025,8,60907,CAJAMARCA,SAN IGNACIO,TABACONAS,M,0-5 AÑOS,PERÚ,1
2025,3,150125,LIMA METROPOLITANA,LIMA,PUENTE PIEDRA,M,60 A MAS AÑOS,PERÚ,2
2025,2,80107,CUSCO,CUSCO,SAYLLA,F,18-29 AÑOS,PERÚ,1
2025,7,80104,CUSCO,CUSCO,SAN JERONIMO,F,12-17 AÑOS,PERÚ,1
2025,8,70101,CALLAO,CALLAO,CALLAO,F,18-29 AÑOS,PERÚ,7
2025,6,100604,HUÁNUCO,LEONCIO PRADO,JOSE CRESPO Y CASTILLO,F,12-17 AÑOS,PERÚ,1
2025,5,190308,PASCO,OXAPAMPA,CONSTITUCION,F,18-29 AÑOS,PERÚ,1
2025,9,210301,PUNO,CARABAYA,MACUSANI,M,12-17 AÑOS,PERÚ,3
